time;esti_vx;esti_vy;esti_vz;meas_vx;meas_vy;meas_vz
17,29889999999998;167,93617593739432;-13,34231008169262;1,6349833353354857;299,7;-129,8;32,7
17,39889999999998;170,92139872560355;-16,348518034593074;2,2727498550025964;307,7;-137,5;19,7
17,49889999999998;173,89826533730817;-19,214091471906894;2,559673791535951;310,3;-134,7;10,4
17,598899999999983;176,90753912588357;-21,88191259604826;2,434003341028102;314,8;-129,4;-1,0
17,698899999999984;179,87164753983657;-24,577103533641672;2,379847025950589;315,7;-133,2;0,9
17,798899999999986;182,8214613838583;-27,291739440281784;2,249934087047608;318,0;-136,7;-1,3
17,898899999999987;185,78078199085118;-29,943033828114917;1,8457069351254811;321,4;-136,8;-9,2
17,99889999999999;188,82414949929998;-32,64631352901663;1,017982663995951;328,3;-141,6;-21,6
18,09889999999999;191,93054993155687;-35,337373655508294;0,06414350280931869;334,3;-143,8;-26,0
18,19889999999999;195,0367148019966;-37,977776075151425;-0,9089769797424254;337,4;-144,4;-27,5
18,298899999999993;198,10849005584237;-40,38475639804784;-2,077217309466203;338,9;-137,4;-34,0
18,398899999999994;201,19572423270347;-42,73585915443761;-3,3136558892744037;342,7;-137,5;-37,1
18,498899999999995;204,25538854473626;-45,020334995230314;-4,439365907399484;344,5;-137,1;-35,2
18,598899999999997;207,29448181166043;-47,1816980591543;-5,507681919006575;346,6;-134,3;-34,7
18,6989;210,31131276308236;-49,29555824777373;-6,4606137050065975;348,6;-134,5;-32,5
18,7989;213,25085320025158;-51,28560036427619;-7,309295584711131;348,0;-131,5;-30,5
18,8989;216,09554613158537;-53,096725153425965;-7,930314334397908;346,5;-126,1;-24,9
18,998900000000003;218,85809767410854;-54,76715892032951;-8,278751711550836;345,5;-122,1;-17,8
19,098900000000004;221,52318942660162;-56,3245182916451;-8,445429677869248;343,7;-119,1;-13,0
19,198900000000005;224,1291988378181;-57,94825880206356;-8,154334784525256;343,6;-123,4;-0,2
19,298900000000007;226,7051427282271;-59,527839448845796;-7,679345873529671;344,8;-123,2;5,3
19,39890000000001;229,19830004740504;-60,89972060828276;-6,959877959208269;343,5;-116,2;12,7
19,49890000000001;231,6744812658914;-62,3545778433564;-5,880998910196515;345,2;-121,0;23,6
19,59890000000001;234,1980883697613;-64,03080261839723;-4,148254551527885;349,9;-131,6;43,2
19,698900000000013;236,8428179983673;-65,72453780580753;-2,162479223884023;358,1;-134,0;52,1
